uptime_ms,rpm,speed_kmh,map_kpa,iat_c,coolant_c,ve_pct,maf_gs,fuel_gs,instant_Lh,instant_L100km,trip_km,trip_fuel_L,trip_avg_L100km,can_status,trip_cost_bs,baro_kpa,baro_is_estimated
3146491,887,0.0,19.0,50.0,94.0,63.3,1.24,0.087,0.42,0.00,0.000,0.4384,0.00,1,3.05,63.0,0
3147491,886,0.0,19.0,50.0,94.0,63.3,1.24,0.086,0.42,0.00,0.000,0.4385,0.00,1,3.05,63.0,0
3148491,888,0.0,19.0,50.0,94.0,63.3,1.25,0.087,0.42,0.00,0.000,0.4386,0.00,1,3.05,63.0,0
3149491,887,0.0,19.0,50.0,94.0,63.3,1.24,0.087,0.42,0.00,0.000,0.4387,0.00,1,3.05,63.0,0
3150491,887,0.0,19.0,51.0,95.0,63.3,1.24,0.086,0.42,0.00,0.000,0.4388,0.00,1,3.05,63.0,0
3151491,886,0.0,19.0,51.0,94.0,63.3,1.24,0.086,0.42,0.00,0.000,0.4390,0.00,1,3.06,63.0,0
3152491,887,0.0,19.0,51.0,94.0,63.3,1.24,0.086,0.42,0.00,0.000,0.4390,0.00,1,3.06,63.0,0
3153491,941,0.0,23.0,51.0,95.0,64.2,1.62,0.113,0.54,0.00,0.000,0.4392,0.00,1,3.06,63.0,0
3154491,915,0.0,23.0,51.0,95.0,63.8,1.56,0.109,0.53,0.00,0.000,0.4393,0.00,1,3.06,63.0,0
3155491,933,0.0,22.0,51.0,95.0,64.1,1.53,0.109,0.53,0.00,0.000,0.4395,0.00,1,3.06,63.0,0
3156491,938,0.0,21.0,51.0,95.0,64.2,1.47,0.105,0.51,0.00,0.000,0.4396,0.00,1,3.06,63.0,0
3157491,926,0.0,21.0,51.0,95.0,64.0,1.45,0.103,0.50,0.00,0.000,0.4398,0.00,1,3.06,63.0,0
3158491,923,0.0,21.0,51.0,95.0,63.9,1.44,0.103,0.50,0.00,0.000,0.4399,0.00,1,3.06,63.0,0
3159491,913,0.0,20.0,51.0,95.0,63.7,1.35,0.096,0.46,0.00,0.000,0.4400,0.00,1,3.06,63.0,0
3160491,899,0.0,20.0,51.0,95.0,63.5,1.33,0.094,0.45,0.00,0.000,0.4402,0.00,1,3.06,63.0,0
3161491,891,0.0,20.0,51.0,95.0,63.3,1.31,0.093,0.45,0.00,0.000,0.4403,0.00,1,3.06,63.0,0
3162491,891,0.0,20.0,51.0,95.0,63.3,1.31,0.093,0.45,0.00,0.000,0.4404,0.00,1,3.07,63.0,0
3163491,895,0.0,20.0,51.0,95.0,63.4,1.32,0.093,0.45,0.00,0.000,0.4406,0.00,1,3.07,63.0,0
3164491,892,0.0,20.0,51.0,95.0,63.4,1.31,0.093,0.45,0.00,0.000,0.4407,0.00,1,3.07,63.0,0
3165491,892,0.0,20.0,51.0,95.0,63.4,1.31,0.093,0.45,0.00,0.000,0.4408,0.00,1,3.07,63.0,0
3166491,895,0.0,20.0,51.0,94.0,63.4,1.32,0.093,0.45,0.00,0.000,0.4409,0.00,1,3.07,63.0,0
3167491,896,0.0,20.0,51.0,94.0,63.4,1.32,0.093,0.45,0.00,0.000,0.4411,0.00,1,3.07,63.0,0
3168491,895,0.0,20.0,51.0,94.0,63.4,1.32,0.093,0.45,0.00,0.000,0.4412,0.00,1,3.07,63.0,0
3169491,891,0.0,20.0,51.0,93.0,63.3,1.31,0.093,0.45,0.00,0.000,0.4413,0.00,1,3.07,63.0,0
3170491,898,0.0,20.0,51.0,93.0,63.5,1.33,0.094,0.46,0.00,0.000,0.4414,0.00,1,3.07,63.0,0
3171491,901,0.0,20.0,51.0,92.0,63.5,1.33,0.095,0.46,0.00,0.000,0.4416,0.00,1,3.07,63.0,0
3172491,903,0.0,21.0,51.0,92.0,63.6,1.40,0.100,0.48,0.00,0.000,0.4417,0.00,1,3.07,63.0,0
3173491,913,0.0,20.0,51.0,91.0,63.7,1.35,0.096,0.47,0.00,0.000,0.4418,0.00,1,3.07,63.0,0
3174491,909,0.0,21.0,51.0,91.0,63.7,1.41,0.100,0.48,0.00,0.000,0.4419,0.00,1,3.08,63.0,0
3175491,912,0.0,20.0,51.0,90.0,63.7,1.35,0.096,0.46,0.00,0.000,0.4421,0.00,1,3.08,63.0,0
3176491,909,0.0,20.0,51.0,90.0,63.7,1.35,0.096,0.46,0.00,0.000,0.4422,0.00,1,3.08,63.0,0
3177491,911,0.0,20.0,51.0,90.0,63.7,1.35,0.096,0.46,0.00,0.000,0.4423,0.00,1,3.08,63.0,0
3178491,905,0.0,20.0,51.0,89.0,63.6,1.34,0.095,0.46,0.00,0.000,0.4425,0.00,1,3.08,63.0,0
3179491,914,0.0,20.0,51.0,89.0,63.7,1.35,0.096,0.47,0.00,0.000,0.4426,0.00,1,3.08,63.0,0
3180491,904,0.0,19.0,51.0,89.0,63.6,1.27,0.088,0.43,0.00,0.000,0.4427,0.00,1,3.08,63.0,0
3181491,890,0.0,19.0,51.0,88.0,63.3,1.25,0.087,0.42,0.00,0.000,0.4428,0.00,1,3.08,63.0,0
3182491,893,0.0,19.0,51.0,88.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4430,0.00,1,3.08,63.0,0
3183491,890,0.0,19.0,51.0,88.0,63.3,1.25,0.087,0.42,0.00,0.000,0.4431,0.00,1,3.08,63.0,0
3184491,890,0.0,19.0,51.0,88.0,63.3,1.25,0.087,0.42,0.00,0.000,0.4432,0.00,1,3.08,63.0,0
3185491,892,0.0,19.0,51.0,87.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4433,0.00,1,3.09,63.0,0
3186491,895,0.0,19.0,51.0,87.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4434,0.00,1,3.09,63.0,0
3187491,894,0.0,19.0,51.0,87.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4435,0.00,1,3.09,63.0,0
3188491,894,0.0,19.0,51.0,87.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4436,0.00,1,3.09,63.0,0
3189491,892,0.0,19.0,51.0,86.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4438,0.00,1,3.09,63.0,0
3190491,894,0.0,19.0,51.0,86.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4439,0.00,1,3.09,63.0,0
3191491,895,0.0,19.0,51.0,86.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4440,0.00,1,3.09,63.0,0
3192491,893,0.0,19.0,51.0,86.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4441,0.00,1,3.09,63.0,0
3193491,892,0.0,19.0,51.0,85.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4442,0.00,1,3.09,63.0,0
3194491,895,0.0,19.0,51.0,85.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4444,0.00,1,3.09,63.0,0
3195491,893,0.0,19.0,51.0,85.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4445,0.00,1,3.09,63.0,0
3196491,892,0.0,19.0,51.0,85.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4446,0.00,1,3.09,63.0,0
3197491,894,0.0,19.0,51.0,85.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4447,0.00,1,3.10,63.0,0
3198491,896,0.0,19.0,51.0,85.0,63.4,1.26,0.087,0.42,0.00,0.000,0.4448,0.00,1,3.10,63.0,0
3199491,894,0.0,19.0,51.0,85.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4449,0.00,1,3.10,63.0,0
3200491,894,0.0,19.0,51.0,85.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4451,0.00,1,3.10,63.0,0
3201491,894,0.0,19.0,51.0,85.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4452,0.00,1,3.10,63.0,0
3202491,896,0.0,19.0,51.0,85.0,63.4,1.26,0.087,0.42,0.00,0.000,0.4453,0.00,1,3.10,63.0,0
3203491,895,0.0,19.0,51.0,85.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4454,0.00,1,3.10,63.0,0
3204491,899,0.0,19.0,51.0,85.0,63.5,1.26,0.088,0.43,0.00,0.000,0.4455,0.00,1,3.10,63.0,0
3205491,901,0.0,19.0,51.0,86.0,63.5,1.26,0.089,0.43,0.00,0.000,0.4457,0.00,1,3.10,63.0,0
3206491,903,0.0,19.0,51.0,86.0,63.6,1.27,0.089,0.43,0.00,0.000,0.4458,0.00,1,3.10,63.0,0
3207491,892,0.0,19.0,51.0,86.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4459,0.00,1,3.10,63.0,0
3208491,898,0.0,19.0,51.0,86.0,63.5,1.26,0.088,0.42,0.00,0.000,0.4460,0.00,1,3.10,63.0,0
3209491,899,0.0,19.0,51.0,86.0,63.5,1.26,0.088,0.42,0.00,0.000,0.4461,0.00,1,3.11,63.0,0
3210491,896,0.0,19.0,51.0,86.0,63.4,1.26,0.087,0.42,0.00,0.000,0.4462,0.00,1,3.11,63.0,0
3211491,895,0.0,19.0,51.0,86.0,63.4,1.25,0.088,0.43,0.00,0.000,0.4463,0.00,1,3.11,63.0,0
3212491,903,0.0,19.0,51.0,86.0,63.6,1.27,0.089,0.43,0.00,0.000,0.4465,0.00,1,3.11,63.0,0
3213491,896,0.0,19.0,51.0,86.0,63.4,1.26,0.087,0.42,0.00,0.000,0.4466,0.00,1,3.11,63.0,0
3214491,894,0.0,19.0,51.0,86.0,63.4,1.25,0.088,0.42,0.00,0.000,0.4467,0.00,1,3.11,63.0,0
3215491,896,0.0,19.0,51.0,86.0,63.4,1.26,0.087,0.42,0.00,0.000,0.4468,0.00,1,3.11,63.0,0
3216491,900,0.0,19.0,51.0,86.0,63.5,1.26,0.088,0.42,0.00,0.000,0.4469,0.00,1,3.11,63.0,0
3217491,897,0.0,19.0,51.0,87.0,63.4,1.26,0.088,0.42,0.00,0.000,0.4471,0.00,1,3.11,63.0,0
3218491,898,0.0,19.0,51.0,87.0,63.5,1.26,0.088,0.43,0.00,0.000,0.4472,0.00,1,3.11,63.0,0
3219491,894,0.0,19.0,51.0,87.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4473,0.00,1,3.11,63.0,0
3220491,894,0.0,19.0,51.0,87.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4474,0.00,1,3.11,63.0,0
3221491,898,0.0,19.0,51.0,87.0,63.5,1.26,0.088,0.43,0.00,0.000,0.4475,0.00,1,3.11,63.0,0
3222491,892,0.0,19.0,51.0,87.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4476,0.00,1,3.12,63.0,0
3223491,897,0.0,19.0,51.0,87.0,63.4,1.26,0.088,0.42,0.00,0.000,0.4478,0.00,1,3.12,63.0,0
3224491,894,0.0,19.0,51.0,87.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4479,0.00,1,3.12,63.0,0
3225491,899,0.0,19.0,51.0,87.0,63.5,1.26,0.088,0.42,0.00,0.000,0.4480,0.00,1,3.12,63.0,0
3226491,893,0.0,19.0,51.0,87.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4481,0.00,1,3.12,63.0,0
3227491,897,0.0,19.0,51.0,87.0,63.4,1.26,0.088,0.42,0.00,0.000,0.4482,0.00,1,3.12,63.0,0
3228491,903,0.0,19.0,51.0,88.0,63.6,1.27,0.089,0.43,0.00,0.000,0.4484,0.00,1,3.12,63.0,0
3229491,902,0.0,19.0,51.0,88.0,63.5,1.27,0.089,0.43,0.00,0.000,0.4485,0.00,1,3.12,63.0,0
3230491,896,0.0,19.0,51.0,88.0,63.4,1.26,0.087,0.42,0.00,0.000,0.4486,0.00,1,3.12,63.0,0
3231491,894,0.0,19.0,51.0,88.0,63.4,1.25,0.088,0.42,0.00,0.000,0.4487,0.00,1,3.12,63.0,0
3232491,894,0.0,19.0,51.0,88.0,63.4,1.25,0.088,0.42,0.00,0.000,0.4488,0.00,1,3.12,63.0,0
3233491,897,0.0,19.0,51.0,88.0,63.4,1.26,0.088,0.43,0.00,0.000,0.4489,0.00,1,3.12,63.0,0
3234491,895,0.0,19.0,51.0,88.0,63.4,1.25,0.088,0.43,0.00,0.000,0.4491,0.00,1,3.13,63.0,0
3235491,894,0.0,19.0,51.0,88.0,63.4,1.25,0.088,0.42,0.00,0.000,0.4492,0.00,1,3.13,63.0,0
3236491,899,0.0,19.0,51.0,88.0,63.5,1.26,0.088,0.43,0.00,0.000,0.4493,0.00,1,3.13,63.0,0
3237491,897,0.0,19.0,51.0,88.0,63.4,1.26,0.088,0.43,0.00,0.000,0.4494,0.00,1,3.13,63.0,0
3238491,900,0.0,19.0,51.0,88.0,63.5,1.26,0.089,0.43,0.00,0.000,0.4495,0.00,1,3.13,63.0,0
3239491,893,0.0,19.0,52.0,89.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4497,0.00,1,3.13,63.0,0
3240491,894,0.0,19.0,52.0,88.0,63.4,1.25,0.088,0.42,0.00,0.000,0.4498,0.00,1,3.13,63.0,0
3241491,897,0.0,19.0,51.0,88.0,63.4,1.26,0.088,0.42,0.00,0.000,0.4499,0.00,1,3.13,63.0,0
3242491,895,0.0,19.0,52.0,89.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4500,0.00,1,3.13,63.0,0
3243491,891,0.0,19.0,51.0,89.0,63.3,1.25,0.087,0.42,0.00,0.000,0.4501,0.00,1,3.13,63.0,0
3244491,895,0.0,19.0,52.0,89.0,63.4,1.25,0.088,0.42,0.00,0.000,0.4503,0.00,1,3.13,63.0,0
3245491,896,0.0,19.0,52.0,88.0,63.4,1.25,0.088,0.42,0.00,0.000,0.4503,0.00,1,3.13,63.0,0
3246491,889,0.0,19.0,52.0,89.0,63.3,1.24,0.087,0.42,0.00,0.000,0.4505,0.00,1,3.14,63.0,0
3247491,892,0.0,19.0,52.0,89.0,63.4,1.24,0.087,0.42,0.00,0.000,0.4506,0.00,1,3.14,63.0,0
3248491,891,0.0,19.0,52.0,89.0,63.3,1.24,0.087,0.42,0.00,0.000,0.4507,0.00,1,3.14,63.0,0
3249491,894,0.0,19.0,52.0,89.0,63.4,1.25,0.088,0.42,0.00,0.000,0.4508,0.00,1,3.14,63.0,0
3250491,890,0.0,19.0,52.0,89.0,63.3,1.24,0.086,0.42,0.00,0.000,0.4509,0.00,1,3.14,63.0,0
3251491,895,0.0,19.0,52.0,89.0,63.4,1.25,0.088,0.42,0.00,0.000,0.4511,0.00,1,3.14,63.0,0
3252491,894,0.0,19.0,52.0,89.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4512,0.00,1,3.14,63.0,0
3253491,892,0.0,19.0,52.0,89.0,63.4,1.24,0.087,0.42,0.00,0.000,0.4513,0.00,1,3.14,63.0,0
3254491,896,0.0,19.0,52.0,89.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4514,0.00,1,3.14,63.0,0
3255491,897,0.0,19.0,52.0,89.0,63.4,1.25,0.088,0.42,0.00,0.000,0.4515,0.00,1,3.14,63.0,0
3256491,895,0.0,19.0,52.0,89.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4516,0.00,1,3.14,63.0,0
3257491,897,0.0,19.0,52.0,90.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4518,0.00,1,3.14,63.0,0
3258491,894,0.0,19.0,52.0,89.0,63.4,1.25,0.088,0.42,0.00,0.000,0.4519,0.00,1,3.15,63.0,0
3259491,894,0.0,19.0,52.0,89.0,63.4,1.25,0.088,0.42,0.00,0.000,0.4520,0.00,1,3.15,63.0,0
3260491,896,0.0,19.0,52.0,90.0,63.4,1.25,0.088,0.42,0.00,0.000,0.4521,0.00,1,3.15,63.0,0
3261491,903,0.0,19.0,52.0,90.0,63.6,1.26,0.089,0.43,0.00,0.000,0.4522,0.00,1,3.15,63.0,0
3262491,899,0.0,19.0,52.0,90.0,63.5,1.26,0.088,0.43,0.00,0.000,0.4524,0.00,1,3.15,63.0,0
3263491,893,0.0,19.0,52.0,90.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4525,0.00,1,3.15,63.0,0
3264491,900,0.0,19.0,52.0,90.0,63.5,1.26,0.089,0.43,0.00,0.000,0.4526,0.00,1,3.15,63.0,0
3265491,896,0.0,19.0,52.0,90.0,63.4,1.25,0.088,0.42,0.00,0.000,0.4527,0.00,1,3.15,63.0,0
3266491,894,0.0,19.0,52.0,90.0,63.4,1.25,0.088,0.42,0.00,0.000,0.4528,0.00,1,3.15,63.0,0
3267491,896,0.0,19.0,52.0,90.0,63.4,1.25,0.088,0.42,0.00,0.000,0.4530,0.00,1,3.15,63.0,0
3268491,901,0.0,19.0,52.0,90.0,63.5,1.26,0.088,0.43,0.00,0.000,0.4531,0.00,1,3.15,63.0,0
3269491,892,0.0,19.0,52.0,90.0,63.4,1.24,0.087,0.42,0.00,0.000,0.4532,0.00,1,3.15,63.0,0
3270491,895,0.0,19.0,52.0,90.0,63.4,1.25,0.088,0.42,0.00,0.000,0.4533,0.00,1,3.15,63.0,0
3271491,899,0.0,19.0,52.0,90.0,63.5,1.26,0.088,0.42,0.00,0.000,0.4534,0.00,1,3.16,63.0,0
3272491,897,0.0,19.0,52.0,90.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4535,0.00,1,3.16,63.0,0
3273491,898,0.0,19.0,52.0,91.0,63.5,1.26,0.088,0.43,0.00,0.000,0.4536,0.00,1,3.16,63.0,0
3274491,894,0.0,19.0,52.0,91.0,63.4,1.25,0.088,0.42,0.00,0.000,0.4538,0.00,1,3.16,63.0,0
3275491,898,0.0,19.0,52.0,91.0,63.5,1.26,0.088,0.43,0.00,0.000,0.4539,0.00,1,3.16,63.0,0
3276491,894,0.0,19.0,52.0,91.0,63.4,1.25,0.088,0.42,0.00,0.000,0.4540,0.00,1,3.16,63.0,0
3277491,896,0.0,19.0,52.0,91.0,63.4,1.25,0.088,0.43,0.00,0.000,0.4541,0.00,1,3.16,63.0,0
3278491,897,0.0,19.0,52.0,91.0,63.4,1.25,0.088,0.42,0.00,0.000,0.4542,0.00,1,3.16,63.0,0
3279491,897,0.0,19.0,52.0,91.0,63.4,1.25,0.088,0.42,0.00,0.000,0.4544,0.00,1,3.16,63.0,0
3280491,900,0.0,19.0,52.0,91.0,63.5,1.26,0.088,0.43,0.00,0.000,0.4545,0.00,1,3.16,63.0,0
3281491,893,0.0,19.0,52.0,91.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4546,0.00,1,3.16,63.0,0
3282491,901,0.0,19.0,52.0,91.0,63.5,1.26,0.088,0.43,0.00,0.000,0.4547,0.00,1,3.16,63.0,0
3283491,900,0.0,19.0,52.0,91.0,63.5,1.26,0.088,0.43,0.00,0.000,0.4548,0.00,1,3.17,63.0,0
3284491,896,0.0,19.0,52.0,91.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4549,0.00,1,3.17,63.0,0
3285491,894,0.0,19.0,52.0,91.0,63.4,1.25,0.088,0.42,0.00,0.000,0.4551,0.00,1,3.17,63.0,0
3286491,894,0.0,19.0,52.0,92.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4552,0.00,1,3.17,63.0,0
3287491,897,0.0,19.0,52.0,92.0,63.4,1.25,0.088,0.42,0.00,0.000,0.4553,0.00,1,3.17,63.0,0
3288491,892,0.0,19.0,52.0,92.0,63.4,1.24,0.087,0.42,0.00,0.000,0.4554,0.00,1,3.17,63.0,0
3289491,896,0.0,19.0,52.0,92.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4555,0.00,1,3.17,63.0,0
3290491,894,0.0,19.0,52.0,92.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4557,0.00,1,3.17,63.0,0
3291491,893,0.0,19.0,52.0,92.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4558,0.00,1,3.17,63.0,0
3292491,893,0.0,19.0,52.0,92.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4559,0.00,1,3.17,63.0,0
3293491,897,0.0,19.0,52.0,92.0,63.4,1.25,0.088,0.42,0.00,0.000,0.4560,0.00,1,3.17,63.0,0
3294491,891,0.0,19.0,52.0,92.0,63.3,1.24,0.087,0.42,0.00,0.000,0.4561,0.00,1,3.17,63.0,0
3295491,891,0.0,19.0,52.0,92.0,63.3,1.24,0.087,0.42,0.00,0.000,0.4562,0.00,1,3.18,63.0,0
3296491,897,0.0,19.0,52.0,92.0,63.4,1.25,0.089,0.43,0.00,0.000,0.4563,0.00,1,3.18,63.0,0
3297491,893,0.0,19.0,52.0,92.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4565,0.00,1,3.18,63.0,0
3298491,896,0.0,19.0,52.0,92.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4566,0.00,1,3.18,63.0,0
3299491,894,0.0,19.0,52.0,92.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4567,0.00,1,3.18,63.0,0
3300491,893,0.0,19.0,52.0,92.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4568,0.00,1,3.18,63.0,0
3301491,891,0.0,19.0,52.0,92.0,63.3,1.24,0.087,0.42,0.00,0.000,0.4569,0.00,1,3.18,63.0,0
3302491,894,0.0,19.0,52.0,92.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4570,0.00,1,3.18,63.0,0
3303491,895,0.0,19.0,52.0,93.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4572,0.00,1,3.18,63.0,0
3304491,893,0.0,19.0,52.0,93.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4573,0.00,1,3.18,63.0,0
3305491,891,0.0,19.0,52.0,93.0,63.3,1.24,0.087,0.42,0.00,0.000,0.4574,0.00,1,3.18,63.0,0
3306491,896,0.0,19.0,52.0,93.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4575,0.00,1,3.18,63.0,0
3307491,895,0.0,19.0,52.0,93.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4576,0.00,1,3.19,63.0,0
3308491,892,0.0,19.0,52.0,93.0,63.4,1.24,0.087,0.42,0.00,0.000,0.4578,0.00,1,3.19,63.0,0
3309491,894,0.0,19.0,52.0,93.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4579,0.00,1,3.19,63.0,0
3310491,893,0.0,19.0,52.0,93.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4580,0.00,1,3.19,63.0,0
3311491,891,0.0,19.0,52.0,93.0,63.3,1.24,0.087,0.42,0.00,0.000,0.4581,0.00,1,3.19,63.0,0
3312491,886,0.0,19.0,52.0,93.0,63.3,1.23,0.086,0.42,0.00,0.000,0.4582,0.00,1,3.19,63.0,0
3313491,886,0.0,19.0,52.0,93.0,63.3,1.23,0.086,0.42,0.00,0.000,0.4583,0.00,1,3.19,63.0,0
3314491,890,0.0,19.0,52.0,93.0,63.3,1.24,0.086,0.42,0.00,0.000,0.4584,0.00,1,3.19,63.0,0
3315491,892,0.0,19.0,52.0,93.0,63.4,1.24,0.087,0.42,0.00,0.000,0.4586,0.00,1,3.19,63.0,0
3316491,894,0.0,19.0,52.0,93.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4587,0.00,1,3.19,63.0,0
3317491,888,0.0,19.0,52.0,94.0,63.3,1.24,0.086,0.42,0.00,0.000,0.4588,0.00,1,3.19,63.0,0
3318491,892,0.0,19.0,52.0,93.0,63.4,1.24,0.087,0.42,0.00,0.000,0.4589,0.00,1,3.19,63.0,0
3319491,889,0.0,19.0,52.0,94.0,63.3,1.24,0.086,0.42,0.00,0.000,0.4590,0.00,1,3.19,63.0,0
3320491,890,0.0,19.0,52.0,94.0,63.3,1.24,0.086,0.42,0.00,0.000,0.4591,0.00,1,3.20,63.0,0
3321491,891,0.0,19.0,52.0,94.0,63.3,1.24,0.087,0.42,0.00,0.000,0.4593,0.00,1,3.20,63.0,0
3322491,886,0.0,19.0,52.0,94.0,63.3,1.23,0.086,0.42,0.00,0.000,0.4594,0.00,1,3.20,63.0,0
3323491,886,0.0,19.0,52.0,94.0,63.3,1.23,0.086,0.42,0.00,0.000,0.4595,0.00,1,3.20,63.0,0
3324491,888,0.0,19.0,52.0,94.0,63.3,1.24,0.086,0.42,0.00,0.000,0.4596,0.00,1,3.20,63.0,0
3325491,892,0.0,19.0,52.0,94.0,63.4,1.24,0.087,0.42,0.00,0.000,0.4597,0.00,1,3.20,63.0,0
3326491,886,0.0,19.0,52.0,94.0,63.3,1.23,0.086,0.42,0.00,0.000,0.4598,0.00,1,3.20,63.0,0
3327491,893,0.0,19.0,52.0,94.0,63.4,1.25,0.087,0.42,0.00,0.000,0.4600,0.00,1,3.20,63.0,0
3328491,892,0.0,19.0,52.0,94.0,63.4,1.24,0.087,0.42,0.00,0.000,0.4601,0.00,1,3.20,63.0,0
3329491,891,0.0,19.0,52.0,94.0,63.3,1.24,0.087,0.42,0.00,0.000,0.4602,0.00,1,3.20,63.0,0
3330491,885,0.0,19.0,52.0,94.0,63.2,1.23,0.086,0.41,0.00,0.000,0.4603,0.00,1,3.20,63.0,0
3331491,887,0.0,19.0,52.0,94.0,63.3,1.24,0.086,0.42,0.00,0.000,0.4604,0.00,1,3.20,63.0,0
3332491,890,0.0,19.0,52.0,94.0,63.3,1.24,0.086,0.42,0.00,0.000,0.4605,0.00,1,3.21,63.0,0
3333491,880,0.0,19.0,52.0,95.0,63.2,1.22,0.085,0.41,0.00,0.000,0.4606,0.00,1,3.21,63.0,0
3334491,889,0.0,19.0,52.0,94.0,63.3,1.24,0.086,0.42,0.00,0.000,0.4608,0.00,1,3.21,63.0,0
3335491,887,0.0,19.0,52.0,95.0,63.3,1.24,0.086,0.42,0.00,0.000,0.4609,0.00,1,3.21,63.0,0
3336491,909,0.0,25.0,52.0,95.0,63.7,1.68,0.118,0.57,0.00,0.000,0.4610,0.00,1,3.21,63.0,0
3337491,921,0.0,23.0,52.0,95.0,63.9,1.57,0.111,0.54,0.00,0.000,0.4612,0.00,1,3.21,63.0,0
3338491,935,0.0,21.0,52.0,95.0,64.1,1.46,0.105,0.51,0.00,0.000,0.4613,0.00,1,3.21,63.0,0
3339491,938,0.0,21.0,53.0,95.0,64.2,1.46,0.105,0.51,0.00,0.000,0.4615,0.00,1,3.21,63.0,0
3340491,916,0.0,21.0,53.0,95.0,63.8,1.42,0.101,0.49,0.00,0.000,0.4616,0.00,1,3.21,63.0,0
3341491,917,0.0,21.0,52.0,95.0,63.8,1.42,0.101,0.49,0.00,0.000,0.4617,0.00,1,3.21,63.0,0
3342491,905,0.0,21.0,53.0,95.0,63.6,1.40,0.099,0.48,0.00,0.000,0.4619,0.00,1,3.21,63.0,0
3343491,897,0.0,20.0,53.0,95.0,63.4,1.32,0.094,0.45,0.00,0.000,0.4620,0.00,1,3.22,63.0,0
3344491,895,0.0,20.0,53.0,95.0,63.4,1.31,0.093,0.45,0.00,0.000,0.4621,0.00,1,3.22,63.0,0
3345491,891,0.0,20.0,53.0,95.0,63.3,1.30,0.093,0.45,0.00,0.000,0.4622,0.00,1,3.22,63.0,0
3346491,892,0.0,20.0,53.0,95.0,63.4,1.31,0.093,0.45,0.00,0.000,0.4624,0.00,1,3.22,63.0,0
3347491,895,0.0,20.0,53.0,95.0,63.4,1.31,0.093,0.45,0.00,0.000,0.4625,0.00,1,3.22,63.0,0
3348491,892,0.0,20.0,53.0,95.0,63.4,1.31,0.092,0.45,0.00,0.000,0.4626,0.00,1,3.22,63.0,0
3349491,894,0.0,20.0,53.0,94.0,63.4,1.31,0.093,0.45,0.00,0.000,0.4627,0.00,1,3.22,63.0,0
3350491,901,0.0,20.0,53.0,94.0,63.5,1.32,0.094,0.46,0.00,0.000,0.4629,0.00,1,3.22,63.0,0
3351491,905,0.0,20.0,53.0,94.0,63.6,1.33,0.094,0.45,0.00,0.000,0.4630,0.00,1,3.22,63.0,0
3352491,895,0.0,20.0,53.0,93.0,63.4,1.31,0.093,0.45,0.00,0.000,0.4631,0.00,1,3.22,63.0,0
